"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2016-01-13 17:00:00,75190.75,77942.1024640353,74441.3063125197,76229.8550117993,78052.4260406445,78511.700258382,79257.6108723962,76325.9637474299,68703.3599064096,77711.9225276074,73312.146867347,73234.7457038502,76055.6872311852,73128.5514889377,77746.7978213723,75537.8241744078,78251.8821850474,71889.5540329853,74167.6227723398,80334.1125194113,72111.8938633535,76086.7496049351,78042.1455616377,76797.5681297596,73930.0518664779,77217.4913886569,76174.2340053244,75404.1403107822,74117.5891325132,72130.1257899735,75140.4948577042,77546.2063813128,77123.1127089874,76568.4924865426,76735.0486028738,72578.492042009,76154.51311982,76746.9484171607,72116.345991803,69732.9401836412,76838.1047584487,77044.6545537854,75058.2588166305,75578.5957602943,75240.0362971795,76724.609269942
2016-01-14 18:00:00,74703.25,77904.3201424708,75430.2308384252,75908.8836967651,72525.2565922112,77254.1644850131,74711.6365546426,74545.8027908769,74744.7739111826,72151.1211905775,77847.3026123378,74939.6154129756,74492.7902081414,77449.9640209107,76127.8867715468,74415.4127332628,72848.6655255788,69742.4854439324,76390.0045699878,71415.8554441516,74981.9171132795,76018.6765753068,71726.8903520212,73635.53498351,75195.1766796614,76680.3280810193,73489.502546729,73123.6369465522,77352.0792186122,73380.2189888356,71429.9540113266,75695.1096694811,72921.4915939137,70446.7695312696,76162.7086377906,74668.7891675087,73668.2310916761,71671.9902575302,74015.82048842,79394.2172395828,78377.8239842189,70917.0653172884,76165.7468417746,74193.8821547836,72157.8026357717,73207.7934882925
2016-01-15 11:00:00,74677.25,73384.1850833752,71462.9156577417,71080.1870395975,75241.5417803944,76982.4894155178,70982.1999030642,74809.7195003157,79067.3954206606,68668.375372686,72523.1416016222,72620.2516281102,72086.7990572465,73389.4920030203,69809.4559794621,65379.2849148319,76065.6313156714,75296.1876422639,71002.0167432146,74960.4342157622,74566.8903644324,76232.1468447048,70812.9273466917,77553.678158018,73296.7393331929,68694.6061212932,79692.8013976488,75015.1527676508,74336.6713741133,71964.2789736903,75518.262844581,76306.7106365659,75669.3891969855,75687.2691511707,71780.7143675623,70864.7173897441,74613.8342517414,73807.5021180264,74941.5872173925,75806.0291969473,73618.6334135902,75218.0242518872,68903.2106082601,78425.8752983129,74392.4510591638,73216.4563051653
2016-01-16 18:00:00,64550.5,62689.6084841851,59413.100954577,63050.9827450006,66299.1657669751,68747.0746032199,68037.1711275668,68179.6506442859,63518.7313021839,68908.2839284518,62491.0133623783,68207.7872175038,56797.49963275,62380.1159598357,68582.4904971003,61886.3031220524,63988.6938043325,62905.8140173352,57265.7155636735,62856.9407146418,68152.1143196145,63748.7003762132,66846.5531911829,61557.2322154105,61537.7886428461,62697.1985614327,62927.1439837813,66418.3346551434,63607.2834870732,66684.6952736521,62781.0369336309,61651.9170957232,66596.2177518041,67260.7953950378,62702.2172339129,66383.1754340135,66469.4530689096,66581.9578535595,67427.4987329888,63549.3497912775,62563.0536997591,65656.4101575091,65126.598915267,66429.3669194115,64497.3472461214,64246.7314040321
2016-01-17 18:00:00,61811.5,58171.8292417876,59537.3899367823,58258.6335066009,56522.092595231,55196.7598942273,60120.6204515132,54752.5849921131,53432.8834624832,60681.653400632,60736.4794659168,59585.9052443513,63988.4629400534,58581.2916942358,59537.3774478258,63040.0405461205,61896.5539042228,60383.6004182232,58857.220422621,56214.952079731,60875.7465763126,61910.1428665593,56178.9143678399,62775.4122066186,56723.6594020089,59068.0174067774,58512.4041099505,63725.6777777081,59397.8021071496,54704.9408959926,55607.7630787001,60661.5672059566,56735.7109346732,58621.7736452414,61736.8146565119,54249.8096438494,55206.6329127305,57503.8835155339,60547.0963479128,57695.7631039565,61602.5103837292,57960.2020648909,60319.1398229747,59931.1491384813,61636.1060703649,61472.7226554675
2016-01-18 18:00:00,76541.5,73878.9752185027,81165.5781378687,74089.5979037733,75191.1169054827,71802.4620484155,76680.4518991452,78000.6976766539,77677.1867673743,76986.9928812733,76669.6742794706,79097.3682364044,76019.6190278128,74587.4470150071,78713.9597245565,81222.2936795026,79540.8319292911,80143.107253459,76715.3903342336,77914.6309914613,78314.9215097176,72420.5822419265,79941.4095195522,75247.9573142746,75447.7095809793,70562.4812288275,75252.2011742574,75393.3070058296,76898.351485198,76407.4262763357,74500.1491990177,76183.810427261,76649.1956513306,72328.0962945936,70829.858057597,75213.982510819,75209.5313717846,75660.2355510939,75046.4881456078,74211.7869710223,78326.2231158197,79493.807760369,80857.7469580597,75808.2199242261,73762.8486995079,77841.4851273674
2016-01-19 18:00:00,77175.25,79105.6023058122,75457.0443766901,84094.6510256043,76191.0481979872,77203.82681646,79673.6538893836,79281.9678970443,78935.6817742281,73792.5098287242,78195.0539728573,74418.2476608683,77373.3947597719,72905.8297945381,79382.0149984841,71807.4397183283,81684.3123392641,76792.0474017307,73771.7195928561,76847.8072560477,73193.543091935,75342.3472377243,75660.456252581,76694.5565658434,73980.6717940158,78137.6027028007,77939.992338898,76281.1395841387,76358.9042136316,77313.6608896236,77356.0608220643,78362.0017482756,76846.9193092963,77212.8450875887,78024.8565701315,82192.1038814283,83617.2565754519,80366.800344845,79748.4081202463,78610.1040019889,78494.9397733525,74395.7746573076,78609.7454733791,76843.5086090654,76486.607135181,80487.1427188832
2016-01-20 18:00:00,76147.5,75611.2787436161,77015.5259954193,74815.5652596542,80340.7369859007,73999.0137052945,75061.6591338377,82407.5621812178,82308.6877582267,75180.6248596074,79301.2739385686,75800.4562819694,75052.0607580154,82715.606848563,74921.8929318329,78577.3077916801,83384.9194281163,79586.3359557381,78554.173720929,78045.3969659278,76049.0808382202,73819.9833549018,76122.0293436134,74678.8575377045,76758.5859101327,78345.6625616286,79163.1149794105,76980.5311073409,77655.0674669955,75650.6360756833,77924.9886537685,77808.4575636986,75928.7160252309,79175.8139455221,73020.196851063,80419.9551190825,75967.2523179829,79957.8199068838,77134.043488061,74531.0921480665,79440.8536050967,83858.4137011977,72279.3667783653,78490.9251857632,75438.5556869205,74982.8792745187
2016-01-21 18:00:00,76340,75285.5571046653,79752.9506421463,79733.7532288065,76162.0033094708,78669.7497866645,71029.1150822598,76984.4356136764,71955.1435834342,73741.5877730108,72724.0433385165,73679.3290165298,80923.0978074383,76968.0634512511,72433.1459286905,75722.5372424818,77064.4765031299,77953.559600592,73711.6212531076,75491.454967787,75546.1914819639,76516.2212007413,77119.6083341615,76746.8927119935,76596.420612188,73879.8112736772,75607.2152090545,74660.8460759171,77859.10230739,80750.9229510865,73375.7127966143,78534.8572342438,73859.3558298357,74414.3956188513,73385.5289438169,78519.7515690929,74077.4413049066,76680.4960561223,73443.0055221421,76527.6782609052,81453.2285763379,78969.7350053023,78343.7062417531,77462.0867733173,78601.0812475784,76505.918559469
2016-01-22 08:00:00,75204.25,75514.3549536392,74653.2482452439,76729.6129682895,76533.4090091948,73967.9451593842,73762.6193021511,75781.2673554257,78872.9902088844,76322.4201362209,73760.0595770186,78274.2561551002,78043.2199207234,79111.081445006,70252.9797509617,72191.7053391771,74069.3185861072,78496.8067351915,75007.4747279103,74455.9284061951,71555.9655112153,78095.5549584118,77808.2161785674,74142.6331209523,70158.7373878298,78932.9551027982,76251.8326964995,78659.7079625698,77873.0072483666,69857.4875715735,76183.9450125346,76694.8900053405,72582.2952490382,73998.9066598443,75581.9964116248,75930.6291340238,77459.5946204162,74238.4854429798,77205.0468249809,75908.2695875462,77269.4087549272,74143.415568078,71646.0529549011,72003.4723502752,72472.867728969,71315.3535759042
2016-01-23 18:00:00,64784.5,68650.6659687809,64773.8159863698,64834.8307616376,64035.5012405293,66741.7111945579,65066.628394618,66962.4225836941,65680.4666683808,69731.6437796712,65529.6240330424,66419.7375607178,63473.9619463709,62820.3892687552,63211.2631659941,61314.503107754,69129.8998831995,67693.85895904,65556.5969893793,68909.1080477468,71258.5660933493,64394.764579759,66412.5223647799,65612.0125340294,68511.6744816084,70342.2430026344,71087.5235427222,63820.297988494,66750.6529251724,69741.5553330512,69258.3317339354,70245.4789238564,67281.8138414796,67277.8001576315,62567.1058081839,61709.5192622518,64963.1199383421,64601.2798319334,64797.4770355796,67537.6283313449,66867.5435298857,67119.3080706351,67051.9852301584,63534.7281506401,67282.4420132673,67962.074313769
2016-01-24 18:00:00,61396.5,62495.0071935309,60391.0629677448,59745.9475741017,60939.0347456458,59439.2205368249,59965.3372793671,58881.1011833474,58913.9731011969,58087.1021796665,60077.4802166326,59016.7843091449,56125.3926278256,60316.9967239087,55659.4142316476,62222.1529545532,60187.0352791681,60228.5707284071,60765.6822285976,59901.2863379065,56840.1573661234,55285.7037817154,58900.7737511859,58266.4594912728,61121.6039923878,55548.5539169468,59713.9244726568,55747.5237462547,60236.2227835103,60865.1808310469,57814.2555610237,61096.4651726618,57169.6576887769,63217.2623622069,61120.1698214193,60175.0573915909,59591.8049840736,62624.7683824575,55153.7623043455,57508.6943432328,61261.2041275104,62722.9858123094,62280.5520380221,58765.6278283538,59236.5054010697,58426.7139346018
2016-01-25 18:00:00,74068.75,73268.0615461426,69648.9919855194,80558.7974594168,75146.3901466728,73462.565521974,72091.5609739904,77681.8860072245,68719.7737513364,75249.3466226118,72714.1970597544,70908.7058404463,73943.209536582,75002.1486907789,76952.5723957553,71573.2900425377,75362.1637070884,75176.7374321279,72040.3317713014,79083.6764939026,75001.5894592856,75053.7214432173,72830.7115853076,72016.0064800285,71119.157226939,71405.3115315907,75005.8212483661,72577.0083385528,74024.9686405108,77657.5493243434,73014.0874611165,78209.3718972066,78092.9874526186,78034.4356263472,76880.8836670002,80082.1224901252,74739.1227870109,74179.5095889567,72117.1967171202,74862.901779667,75270.4713288078,77608.8198852015,77498.8914211241,72338.4563985279,78842.2927191558,73975.2320211392
2016-01-26 18:00:00,73942.5,72210.5808243019,74356.848709214,75090.6621003215,76130.9973840035,78862.0027528539,77246.1409256529,72829.0625067717,75099.2015469921,74752.877361192,77439.736237029,76566.0954850101,71101.1180679248,74632.9838586497,73360.8880345001,71965.0899543712,72548.6509201437,76875.7359940438,75009.0906099011,76404.0095171421,73082.8828480994,81439.0615665659,74012.7801469275,75294.2565451062,79984.918648234,80980.706970785,76048.3761230571,73842.5619432309,73779.7207190425,73396.5856798904,74028.1211229475,72260.7764793569,71499.8276020606,76004.7421855211,69827.5089366678,72596.1404649074,75377.1495648627,74583.9948787249,72457.4105576643,72050.6743126012,77371.7196153611,77777.555521477,77473.1931175411,78217.7754161592,77667.5636606608,80788.2921016372
2016-01-27 18:00:00,74231,72505.5303292535,73639.3586130368,77310.6205023152,78051.4684629064,72627.9567516812,73782.5006825903,76841.3311020077,74044.1873312013,77948.5893444947,71596.9588672604,76097.3083577874,73690.2114019493,77124.420906381,72833.2156987375,75237.8663720775,74794.348621772,76105.0082522211,75181.0089410915,73185.5372892741,75922.0088408432,76231.2444678704,72224.6258239385,74885.9889935965,73272.0260498687,76729.9599745855,74863.0561619583,75543.1785919877,76166.0370698092,72856.970705822,73253.9841421064,78060.4041610133,72834.1804400957,77115.6356427204,73621.4263235884,76733.7519622489,75082.2547191428,75739.0018804734,73739.2519482622,73218.1197596935,77017.8241835225,80028.3536868961,75718.9907196811,74903.2334014621,78776.5579878135,77278.8695638761
2016-01-28 18:00:00,73692.5,67695.5861066083,77319.7835700932,74702.0051476759,75706.3719047355,74704.6125861211,73060.0503326209,75987.2182897828,73228.6949038743,74168.32715611,77994.3440506784,73569.3341248837,77296.9165865875,71649.3649920561,72717.7501242304,74896.2607368844,72992.0777562637,77758.7053604891,76173.9067053471,76397.3155783817,72953.9205684529,74219.0694247479,76104.8950026968,76812.8134822352,74037.3520923699,76010.5124942394,74525.2670322488,71266.1820317118,77266.6836223547,73133.7291929381,75683.0005624794,72107.9980251878,76666.7899920191,75972.5933002547,71576.2233744575,71399.7689765812,75478.2037240485,77607.1385518732,75860.1657869901,74697.0629905373,73990.9419308678,72840.6085181315,74508.0924138353,73641.4816654183,70870.4864415344,71161.2481657514
2016-01-29 18:00:00,72917.25,73168.6357480026,73149.1867060621,76739.1145494721,77759.6611624617,69687.9974889558,73712.0849031844,74789.0505821724,75606.2488522258,71030.853624292,70558.3706456033,74565.0767804642,68949.1446476257,67402.3547450714,72690.8231816468,72352.5530926051,66750.5100312902,69922.9821123114,72047.021376047,73127.9173256845,76325.5825205583,75265.5173333877,70833.7777730492,72093.1005721653,76508.7373797482,73897.9264448866,73517.3492273003,75498.7270287131,70281.9858308431,73078.8837495492,77533.6513061989,73656.4492012896,73536.3662626951,70497.4546140343,69594.9606220132,73216.1788705031,74032.9934167569,77891.9596176307,72057.4853705997,72077.5051568347,75344.6453839925,75747.0027087155,69845.462949486,71649.7055658531,70278.0296727436,72365.1041041701
2016-01-30 11:00:00,63552.5,62469.159308251,61913.3744185192,61111.904632936,64325.2150489144,62503.9394209427,69427.5404724651,59838.9835794099,62048.9537380768,62244.565803797,67242.7507090444,64368.4984761046,64195.3667108002,64014.8212673039,59421.5229228393,62723.6322070016,66529.9947220303,63921.4701518758,62430.0948188575,60372.98914945,63506.0434742979,65221.3941080411,65803.1957968645,69721.8681225077,65816.0153606329,65013.1289866444,58389.8901966925,59605.5973435184,64637.3184891572,66016.8857903363,62795.4512020327,65276.2148556285,64403.5828522473,64886.1064024833,62503.0544268797,63373.033889005,62530.8349239904,61640.3508544158,64907.8961769213,63590.0172768644,64553.9375784618,61898.2929985288,62848.7045797726,62107.9837827656,64420.8466700386,65576.0184168913
2016-01-31 18:00:00,58661.75,55729.3489407231,58812.7196016064,55888.9151792659,62690.9092561653,57675.6899024349,59229.5989488843,59551.6668240472,60900.6317197252,55094.9635578133,60676.9737983092,56603.8812399613,56687.6852306717,61848.4881310097,56526.8998786169,62550.383058481,62486.8405899084,60167.3458789043,56750.0315004319,60320.825240156,54338.6349304095,56032.026436688,58782.4493746433,54502.9551650874,59963.9721660004,59585.4912834573,64200.680360581,57318.1661007565,57328.5999624629,54983.7757227563,61216.1443514882,57697.348069432,61230.6895076863,59962.9590556902,59793.9884632021,54316.2456718712,60873.9573897337,61722.8769634953,54669.8679601852,62315.9447530298,61056.5499662092,55089.9211812131,60864.2199216994,53734.1844683177,58969.4289336024,58733.1294942726
2016-02-01 18:00:00,75266.5,71748.1575641914,73218.8492824891,71671.5514279555,76239.8566530413,69973.6557116327,73061.178920966,74542.4866123354,73190.5539039356,77783.881691966,74138.2303992967,70566.2018198925,72305.1009029537,71450.9191283066,72167.1430110512,78437.4991055898,70675.3951818086,72842.4412610973,73884.2176900392,71056.2658554613,72055.8749003194,75509.7318294527,79039.3951887911,72965.2392790557,74391.1749117468,71611.7873801715,69151.8398961045,76536.5917168764,72433.7776304119,70085.4222584208,70743.1629259587,70567.8707436502,70037.0070827073,74491.5583397164,73751.4932890968,73088.2312294229,74148.6061914255,67132.2335237917,69239.5300041658,72935.6128950651,75308.8275010793,76042.0872772032,75574.9649273071,73037.6199980553,68006.9228980332,74530.272269357
2016-02-02 11:00:00,75341.5,72914.3191674151,74921.1475385812,74950.7532241912,72015.561087798,74799.3860255456,77924.5447959423,71657.2538191114,73548.172356143,73790.6389395142,77231.5942292777,76226.4634699606,75888.1895850001,75133.0166753495,76836.2304665436,77319.7718217687,73621.5077180012,77708.1753414655,75307.5416148171,68092.6993842227,74931.9155088666,72428.8485622173,67400.0911039327,70037.1162420754,71077.394526072,78004.6197008341,74019.1062947585,79647.7279543964,77721.4383141229,75480.5716411309,77225.8767185203,81233.2082927557,75717.0858799151,72939.8296040419,70165.5934226681,72533.7449721238,76722.6086094628,77517.7688719407,72498.6215009351,75196.9595587283,76133.2736135193,71778.2780679586,69365.7028428781,75010.9492891146,75828.7133261369,74778.7567254001
2016-02-03 18:00:00,74832.5,77842.5505997739,69981.6564272083,80434.4739161471,74841.1863820424,74634.6304143455,76640.7273967977,77543.629099778,72008.9577763131,80870.0576390357,75398.5670049315,75662.2017697776,75328.9987106965,79542.5690434941,79370.4737935309,70601.5984205382,74966.6753927301,74155.9812173368,72394.3387362212,72470.2346290402,75856.6591578954,82321.0518902789,73554.5488177786,73741.9776211776,74400.1982883521,76866.130299582,75221.7100153387,76036.053504319,71933.7768171302,76344.8698630932,72569.549778887,76148.5580146274,76571.2148543411,75609.2880994299,73818.7569764938,74193.083118148,78907.1057101893,77326.4924531579,75841.9366877503,75271.6562666339,73733.3149987003,75563.9773638335,74927.9204386526,76962.8827377812,77820.2488207424,77467.4697176175
2016-02-04 11:00:00,74452.75,73766.2551643983,70108.4659887272,76790.0852896158,78000.1172598016,69073.6677526016,70338.1769224063,74462.2352580692,77895.4490658491,74409.017423918,76340.8285109113,72169.5932503335,75879.4172046721,76114.2299662992,74711.7022212721,73203.0335563032,76561.6696693205,75037.8872052016,68585.7671898272,77501.7366452092,73224.7318234708,72934.7131043067,76437.1381251525,66667.4550975049,72222.9929452493,75207.4526635218,71602.7840425768,77499.6810344556,76727.0947000713,75138.7055131317,71128.978045418,75897.9115155413,75848.0082590973,73537.0203295769,72811.2401871288,71788.6093227039,78973.7042208498,79115.8225068936,79513.7667413057,74907.5871105145,73560.2629488426,76805.6473307594,77774.7038788108,72538.8202373517,74678.762567667,73120.3074046057
