"ds","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-01-31 11:00:00,76698.5,76701.4543418999,77176.9076122901,77970.6150424032,76001.1678520404,75790.462666348,76166.5670238172,75583.7447281937,75062.0735257023,75844.3396742453,82632.1719204809,72904.4448700502,75019.8582017693,74853.9390737262,76551.0996923863,77771.7689545769,79665.3360860643,81835.1064315539,78387.6056211718,78614.6297995812,78426.714243221,77492.5871373587,79293.9382526934,78929.1477376743,77896.4061493543,78218.5578051226,78057.9800185874,78752.5132209453,77086.4762584565,78131.8719216159,76869.1933990351,76989.7698856766,77068.0645190743,77447.2834193798,77510.450054053,77586.2743471301,77385.9332431536,76965.3599161261,76411.5336848159,79035.3692926041,78383.4578151183,77746.5877898248,77440.5044731908,77318.4731409639,76807.7148354413,77666.1734027164
2017-02-01 18:00:00,76003.5,77142.5063673351,77956.7829490402,75784.9441474832,75494.3450318202,76228.724231305,75645.9019356815,75124.2307331901,75906.4968817331,82694.3291279687,72393.5696348143,74508.9829665334,74900.3015823096,76037.96674728,77253.0230129344,79727.4932935521,81834.2366778126,78414.2840149262,78676.787007069,78488.8714507088,76981.1516215386,79200.6252635323,78991.3049451621,77891.3968014946,78280.7150126104,78028.9800797635,78814.6704284331,77037.3732465772,78115.8764632144,76832.1229752708,76989.8299222262,76982.1742628854,77444.9817076782,77501.1156448529,77556.6398975808,77366.090436752,76447.7895774132,76101.6381743004,79097.5265000919,78445.6150226061,77711.219962399,76921.7533009322,77478.6208434299,76432.1121230545,77628.5571952362,78189.5548481295
2017-02-02 18:00:00,75893,76635.9070607715,74963.8038735073,74753.0986878149,75014.2360866284,74325.0260474128,73803.3548449214,74585.6209934644,81373.4532397,71867.0808915171,73982.4942232362,73816.5750951931,75551.3036034581,76726.5342696373,78406.6174052834,80877.3598647061,77266.0954953854,77355.9111188003,77167.99556244,76454.6628782414,78132.2116253235,77670.4290568934,76570.5209132259,76959.8391243417,76708.1041914948,77493.7945401644,75812.2062836211,76795.0005749457,75501.2319355283,75667.1486868466,76024.1112815864,76123.9781423044,76180.2397565842,76534.09073027,76022.5838199604,75921.300834116,75420.6901972786,77776.6506118232,77124.7391343374,76390.3440741303,76395.264557635,76121.9875705922,75746.7296361919,76307.6813069675,76868.6789598608,75705.1181954106
2017-02-03 11:00:00,75317.75,74205.2622089949,73561.569280542,74381.0035927625,73460.8796347629,72939.2084322715,73721.4745808145,80509.3068270501,70139.7422075492,72288.8725377094,72715.279281391,73823.9649194902,74999.1955856693,77542.4709926335,80643.3977306437,76661.7041475078,76491.7647061504,76303.8491497902,75715.9572593502,77015.6029626137,76806.2826442435,75771.7606481216,76128.4902319744,75843.9577788449,76629.6481275145,75023.4513610453,75930.8541622958,74713.5155234872,74840.9717827607,75223.583593586,75334.4864477487,75371.6175966622,75443.5348943177,75259.8317296546,74245.3056024416,73861.569877627,76912.5041991733,76260.5927216875,75619.1196281043,74661.4017758578,75158.4374073105,74362.3647776693,75526.1976614804,76004.5325472109,74948.0598709712,74139.0649376059
2017-02-04 18:00:00,64479,63372.3554055035,63551.3915630377,62816.6335696978,62148.5328292913,62478.8132673257,69388.1982478112,60557.0612412951,62672.4745730142,62506.5554449711,64201.4583537608,65416.5146194152,66421.3624133946,68444.3259439178,65120.0149788429,65605.5877088831,65182.7405705513,65144.3087735586,66822.1919751015,65685.1740650046,64645.9262771817,64974.8147249904,64720.5845177166,65508.5395482756,63902.3427818064,64813.313720475,63783.4693482064,63850.6330692945,64701.7578631958,64317.5305048036,64522.1347342004,65224.071080048,64138.7231504157,64609.5323329001,63978.2559601199,65791.3956199344,65139.4841424486,64490.2836817189,65078.7208096037,64037.3288280716,64393.23363587,64391.0046990669,64883.423967972,63826.9512917323,64064.1500560608,64579.5522226875
2017-02-05 18:00:00,60799.75,61355.9692345162,60621.2112411763,59953.1105007698,59297.5711759671,64222.0831993787,58361.6389127736,60477.0522444927,60311.1331164496,62008.2937351097,63221.0922908937,63975.2581073312,66248.9036153963,60772.8855513703,63410.1653803616,62048.4905671227,62948.8864450371,64626.76964658,63078.2787844754,60862.91156824,62779.3923964689,62264.9088781647,61915.2482185351,61239.872791431,62617.8913919535,61588.0470196849,61655.210740773,62506.3355346743,62131.0490478148,62326.7124056789,63028.6487515265,61305.7093559955,62414.1100043786,61782.8336315983,63287.3991283355,61718.761052923,61961.5900611361,62883.2984810822,61502.4763816937,62204.2305713136,61087.2163878657,61451.4369715648,60994.3820905492,61868.7277275393,62384.129894166,61176.933076982
2017-02-06 18:00:00,75109,72757.1748923467,72075.4349593122,72495.3316558614,79529.0308896424,70483.963371316,72599.3767030351,72433.457574992,74083.9145196785,75343.4167494361,76562.1950552258,78395.2841933232,74735.0550774576,75532.489838904,75323.5732123825,75071.2109035795,76749.0941051224,75826.0067068358,74786.7589190129,75115.4167742841,74861.4171595479,75649.3721901068,73967.7839335635,74914.2016871463,73650.1473874715,73818.491752191,74628.6599932167,74279.5557922469,74449.0368642213,75150.9732100689,74178.1614699028,74536.434462921,73841.0855114654,75932.2282617656,75280.3167842798,74631.1163235501,75005.6229396246,74175.8288865041,74326.5550298559,74531.8373408981,75024.2566098032,73860.695845353,73905.1580901407,74506.4543527084,74383.0107052149,74253.3735063573
2017-02-07 11:00:00,76624.25,73452.0456958081,73812.8461014009,80970.9324193321,71834.8325793516,73950.2459110707,73784.3267830276,75440.4377624658,76694.2859574718,78004.0965849155,79964.4120169315,76576.6355335217,76953.3902984324,76765.4747420722,76422.9748466601,78099.963313158,77267.9082365255,76233.3862404036,76557.3183039738,76305.5833711269,77091.2737197965,75410.9210926859,76379.9383289583,75092.0489171612,75260.3932818807,75991.8629694209,75724.6937420048,75806.9180306349,76501.8424181045,75642.6937281154,75889.0525219506,75202.7415620172,77374.1297914553,76722.2183139695,76080.7452203863,76363.0162454695,75750.5119336292,75679.5641367989,75987.8232537624,76466.1581394929,75302.5973750427,75258.8467731819,75858.8230668248,75833.2431889442,75610.0227117199,74336.105234818
2017-02-08 11:00:00,76456.25,74383.5309829246,81697.581673205,72296.1205647789,74245.6147684549,73921.809221887,75863.5816656485,77155.573942899,78730.7458387884,80693.3915567899,77184.5691184856,77680.0395523053,77492.1239959451,76824.3042308968,78561.2512985853,77994.5574903984,76900.4387963484,77298.79955722,77036.0247951273,77817.9229736694,76029.2466289156,77119.1290084507,75715.5146766489,75887.3710391129,76357.0356108548,76383.882893688,76454.661114192,76963.1304035318,76242.3173650142,76324.2556118159,75596.4036083761,78100.7790453282,77448.8675678424,76731.5831554405,76731.7051800578,76292.3218591742,76075.6883944198,76642.6812664504,77197.28167434,75987.0425357536,75664.0295474445,76273.807056194,76512.6931721039,75993.3739828717,74715.4294608052,76961.8159020784
2017-02-09 18:00:00,77128.25,80913.4837303425,71825.9512017923,73417.4227897885,73137.7112790245,75340.5980609035,76685.4045799124,77946.6478959259,80309.0744236405,76882.8794686506,76895.9416094428,76708.0260530826,76354.1348679102,78091.0819355987,77210.4595475359,76027.8995996864,76514.7016143575,76177.7179592159,77033.8250308069,75207.6383128471,76251.9268522648,74828.538521272,75034.6002281715,75854.0862488292,75463.0688977605,75674.0605585426,76492.9610405452,75371.5205762856,75803.6376932074,75057.3121384675,77316.6811024657,76664.7696249799,75858.5833235879,76261.5358170712,75518.5619348598,75526.880144998,75791.7618639146,76413.1837314775,75103.2730962504,75138.678206551,75750.107240587,75672.0397843302,75484.7981153169,74099.162722823,76414.0934691008,76335.0310655882
2017-02-10 11:00:00,76926.5,70493.9946058838,72703.3242528947,72969.0333145125,74065.3681777876,75419.7548214457,78781.390276123,80744.8057658305,77118.0953449215,76865.1470662949,76727.2636449308,75807.6301697306,77777.9699314139,77148.0031379537,75941.8734393564,76496.0916604679,76079.4567176253,77041.7815830239,75038.9603483351,76166.3531010762,74659.86055676,74865.9222636596,75242.1980524248,75358.3696946494,75503.3618198182,75623.0838994026,75202.8426117736,74522.1296529207,73725.355542559,77251.1019013941,76539.3480885706,75773.0351181566,75022.1782720017,75258.2765406565,74273.5624355248,75689.9053590759,76346.0236498455,74934.5951317384,73863.0667371903,74471.6810972989,75559.9172647294,74194.9235490895,73430.7550755501,76007.259586902,76244.5057669655,75561.4804632093
2017-02-11 18:00:00,65876,62900.6580456851,62115.4692332411,65496.1561626643,66824.1791606117,68193.5352564694,70156.9507461769,66503.1885136646,67369.6519218452,66148.1083736534,66492.9094486095,68229.856516298,66681.3656541934,65359.8078693203,66276.3235726463,65759.616509851,66453.9265633703,64597.4689602672,66152.8593290352,64908.7962257135,64959.0561042342,65997.6281966533,65602.1205844667,65815.1622635561,66631.7356212445,64690.3032575837,65948.5138575821,65105.5632514117,66890.4859980535,65961.1381096867,65346.2820838874,66400.3103977705,64903.8808156376,65696.4970658247,65051.0917067895,65782.2184889825,64278.067244006,65196.0867191668,65891.3940941407,64918.6252114766,65635.6449176148,64080.1391142107,66552.8680498001,66044.4120149009,65393.44542844,67013.2522500796
2017-02-12 18:00:00,62266.75,59718.958409702,63147.6780556504,64578.4117878221,65332.5776042596,67606.2231123247,60654.8906728955,65123.8845490556,63250.3887898747,64247.1420758199,65984.0891435084,64435.5982814038,61310.4299976982,64003.155843107,63450.7296930351,62950.3193463772,62220.2310651684,63882.5780587261,62597.1922883594,62663.0288529239,63696.6449011171,63297.8380149533,63513.8491370614,64385.9682484549,62351.7015874776,63643.1144484967,62808.7564684931,64644.7186252639,62713.2887314446,63031.6854144607,64154.5430249809,62534.2525739104,63389.8775448252,61992.1699307327,62444.5358847941,61834.3717414211,62859.7958786221,63569.3948907665,62138.2673057283,63356.3532116771,61668.452613378,64307.1006770105,63779.8734557779,63100.5147110978,64767.48487729,63747.0934567389
2017-02-13 18:00:00,76513.5,75264.0381121627,76755.5825076172,78929.8749675524,80893.2904572599,76618.0724946866,77301.0552688507,76884.4480847364,76424.312795615,78161.2598633035,77296.4878293831,76007.7063266038,76518.5582000655,76157.5246861333,77190.2662744533,74911.2234607038,76231.7335791822,74702.8452429633,74760.3336209541,75873.8156209122,75410.7759886083,75691.0198568565,76563.13896825,75187.4450397645,75820.2851682918,74888.4293014877,77451.2972568258,76646.4219665705,75787.4314178725,76331.713744776,75598.4735552853,75567.0482646203,75710.5374953863,76416.2096940134,74931.0494463632,74972.2366940523,75746.5656105616,75586.3436029879,75533.5239314722,73487.6007174933,76484.2713968056,76319.0985553665,75363.4141221374,76944.6555970851,76697.4778207697,75475.0087347484
2017-02-14 18:00:00,74955,78103.106019708,80178.2178315442,82141.6333212517,78137.4911283833,78648.5787809415,78132.7909487282,77779.7122447285,79508.7833753943,78544.8306933749,77251.4461223059,77742.8512052667,77404.0871423232,78438.6091384451,76159.5663246956,77476.2842730465,76107.8571330449,76185.605353039,77227.4407166784,76775.0830217606,77048.7641562379,77910.6624803408,76435.7879037563,77170.320953237,76319.7602061432,78799.0766354803,77894.7648305623,77035.7742818643,77690.285066682,76946.2529339398,76919.721794577,76958.8803593781,77641.3333223867,76278.8288250177,76382.292389458,77100.0753040066,76834.6864669797,76882.1075054255,74835.1242295841,77838.4960759514,77563.1806564974,76625.2089429837,78292.1791091759,78015.353336743,76823.5936390216,75653.9239360796
2017-02-15 18:00:00,74683.5,79452.2483659919,81415.6638556994,77806.613299418,77562.5528709448,77398.1217347997,76685.8103977091,78448.8280212828,77818.8612278226,76517.7492896071,77138.5840562175,76673.3918850699,77700.4607734066,75341.7843397588,76748.0501256048,75018.6887762064,75128.3260969694,76135.3132230063,75863.9953073936,75952.5174589506,76870.1724577445,75587.5791090542,76081.7827703859,75229.057766402,77921.959991263,77166.9497503368,76230.7753545983,76593.2113468701,75717.3137067903,75828.5458667144,76174.2199096871,76910.8895758602,75231.8970028097,75292.961683668,76008.0632126557,75963.1389319551,75795.0215335663,73749.0983195874,76813.2507718296,76824.6697653256,76051.4755266216,77178.1892678432,77210.2061784395,75736.5063368425,74728.5222420503,76745.7689988997
2017-02-16 18:00:00,74912.25,79963.544271255,76504.910192959,76754.1728917315,75868.9032681249,75728.6959644824,77785.146477953,76254.8581032241,74919.8891940178,75704.3306512576,75080.948237566,76151.7593397837,73807.7288598493,75424.7511305789,74057.5850677179,74128.0838014261,75168.6887442108,74719.4333024252,74990.9901782384,75990.7867514579,74022.7967885562,75118.240188589,74275.8886492507,76840.3461283507,75543.1042904006,74626.8401012326,75668.7373632918,74147.9921610271,74872.324980507,74563.6734665594,75334.9478523022,73647.7793954002,74360.6438013792,75064.7097359686,74439.1711806156,74811.4728322971,73069.9533059637,75853.0994233271,75304.173346198,74564.5678910041,76545.4798365275,75731.0198467608,74777.948499149,73400.1260255766,75796.1777374123,72741.6827225684
2017-02-17 11:00:00,75061.25,76871.8863809477,75196.6768396156,76881.9887790122,75080.4727222949,79901.0105883661,75691.477109695,73772.1504765235,76309.5180112804,75387.5845956363,75023.4478664945,73523.9388978616,74469.4572548985,72195.4617130721,72727.0182097715,74591.4963725456,73936.3393368986,73471.7636337841,74126.3850668429,73582.7348395867,72955.5365932824,72231.0349605137,77066.0427442721,74496.8803262533,73636.163725931,73518.7936380727,73329.517114909,72711.1139354502,73376.733216765,74686.4030433643,73086.8563235622,72500.8062511558,72916.6233020384,73271.50188814,72663.3173891423,70860.945714599,74617.0723658175,74435.0037314663,74142.8888434412,74545.1653003668,74797.8140282051,72794.2343785257,72663.9312121763,74826.0465523655,72741.8596971066,71910.6006057955
2017-02-18 18:00:00,63210.5,66040.0105866254,64642.3281699595,64422.2893574763,68345.3523527661,65378.5165183495,63607.8061738376,64462.4809289625,63766.8996880118,64870.2506255317,62517.2676061209,64192.6333365143,62691.911223363,62762.4099570712,63829.0997954179,63412.2746547941,63695.9744911224,64682.2177481367,62803.3891987092,63798.8703402922,62910.2148048958,66988.5052586233,64336.5099802426,63373.1257290084,64362.1273850825,62687.6550061966,63554.4476824599,63290.4519460115,64098.4838620767,62462.6218944359,62997.1995167152,63746.9653041023,63160.463851665,63506.6511361521,61366.3514408152,64591.6338173265,64036.9658597091,63198.8940466492,65388.4990473766,64487.289138398,63445.7989879422,62037.4730074513,64486.0336835978,60399.9287346202,61874.2532153934,63289.5267119302
2017-02-19 18:00:00,60178.25,60688.6948123829,61760.0610583156,64938.8418190374,62456.5032557683,58178.4625398732,61634.8380827685,60967.7817615557,60414.540015101,59635.4642886835,61688.2427262408,60039.1072206669,60123.0081512255,61196.2737383154,60710.4240299393,61016.65060932,62042.7695051157,59710.9466452151,61104.0482080197,60273.8967803109,62665.1963109723,60186.9120684915,60475.5913102449,61691.7887245731,59892.7522196776,60896.308673862,59462.8237550114,59958.9029897263,59382.732008112,60345.1489444141,61074.0680978071,59538.0338528286,60827.1039771515,58649.3705812168,61949.8424277608,61461.7345512082,60562.5413033148,63316.7078502211,61307.8295955946,60752.5060596204,59311.1494448174,62301.3019382872,57895.2702003796,59150.9504789891,60619.746532367,59968.6084869587
2017-02-20 11:00:00,75618.25,74363.0533726475,79151.943724596,76185.1078901794,74479.5264293647,75122.6945054634,74646.5434617737,75555.1410967192,73413.548130823,74733.5968205921,73037.4994329628,73253.6657411325,73799.2660526473,73838.244945079,73962.1485075621,74645.7618194476,73696.6794164052,73704.2212931018,72942.9704579081,78160.7025835604,75272.2850250604,74233.3480062177,74294.781038905,73941.2472767413,73497.1610892865,74154.7501758517,74942.3440399344,73311.612828435,73008.8627862875,73671.2236352747,74014.2544942081,73425.9290052042,71569.0312285297,74552.8347420927,74887.54160665,73909.023165583,75919.700164553,75436.7406423032,73473.4725901052,72946.69081468,74428.8022211267,71110.4622116602,71753.942793321,73264.4997959323,75658.2398601596,72784.2883679766
2017-02-21 11:00:00,75869,80884.0390572382,77917.2032228216,76216.4253271436,76866.4969363385,76379.264777399,77296.5953761044,75055.954310593,76470.4249418799,74697.2170585446,74882.3054233758,75670.4250406527,75431.5141334939,75642.5951112259,76494.7271897638,75342.0759031813,75565.3694238319,74771.3019324489,79727.6762220267,77025.9758428701,75974.7381929546,76119.4928645414,75513.7761387244,75324.5436789036,75900.9298916685,76678.5813799783,75001.308598908,74832.3532275928,75460.8101253676,75699.1505561371,75253.0705912098,73301.1265611719,76315.6769290802,76635.3249518756,75574.6482701933,77673.469767569,77181.0148744316,75183.8658944994,74576.1597119234,76411.7133410801,72842.5575443024,73507.712396337,75067.1859472872,77390.3351928018,74630.6586976588,75818.2671245057
2017-02-22 11:00:00,76047.25,79331.6179651682,76627.4197247812,79859.8594693533,77485.6471520875,77801.3295904393,75466.9487082305,76881.4193395174,75108.2114561821,75293.2998210133,75194.2508826154,75842.5085311314,76053.5895088634,76173.3115884478,75753.0703008188,74635.4220481582,73929.934129144,81295.0334548757,77436.9702405076,76376.4377364974,75189.5454888677,75688.6337133501,74783.6655737081,76297.8399061314,77089.5757776158,75412.3029965455,74241.8019091054,74530.8627496939,76110.1449537746,74323.1232155362,73712.1209588094,76704.0393645019,77046.3193495131,75985.6426678308,76743.5223918953,77592.0092720691,75569.2682757714,74987.1541095609,76434.812932822,73253.5519419399,72566.183192451,74492.532742585,78328.1976204591,74245.2342428064,76229.2615221432,78365.6563607116
2017-02-23 18:00:00,74930.5,76018.6361203222,79329.4126413659,76958.9463101779,77642.7943762794,74799.4195766039,76360.9161053334,74425.8633578063,74627.5632141399,75037.9108000014,75178.6714313317,75368.1862646837,76029.5268493138,75079.7538755735,74886.5236181275,74030.1506549595,80609.630210696,76906.6060278894,75691.0344923177,75419.08014923,75433.6191301768,74574.4116360058,75612.4366619517,76592.0880897963,74730.7467085251,74116.9730438337,74765.9458337466,75424.7417095949,74523.4208230259,73047.8109907321,76104.8559308568,76404.1725334361,75302.683356424,76867.4569185289,77022.1865295622,74903.7847932006,74322.292451966,75861.9072398805,72568.1486977602,72846.2164164806,74334.0974680556,78646.2147209885,73902.6092283197,75543.8582779635,78489.5908873452,75749.4096886423
2017-02-24 11:00:00,72801.5,78713.7558507988,76063.9933748888,77069.3443564082,74225.9695567327,75787.4660854622,73871.771383129,74084.3645953803,73956.0794488321,74605.2214114605,74851.2916897237,74970.4082580923,74506.3038557023,73388.4432414017,72707.2475803862,80036.1801908248,76333.1560080182,75175.9596687711,73700.480650269,74538.1116237589,73548.4708056527,75117.5844724465,76018.6380699251,74161.4218553038,72997.2512147892,73171.1617947555,74914.4583243969,72836.1960946763,72474.3609708609,75531.4059109856,75830.7225135649,74794.7362448125,75445.186100451,76448.7365096911,74330.3347733294,73762.2175747433,75368.5664607302,71994.698677889,70971.5182201236,73248.3479445892,78072.7647011173,73007.2413639441,75038.9866420805,76938.647384366,75288.4572200093,74729.2333365528
